-3.066921408056879628e+01,-2.020176385041996525e+01,1.046745023022113052e+01,2.598683779286857742e+01,-2.000075935090634616e+01,-5.438049619409683899e+00,2.110721580175441403e+01,3.004678872123553290e+01,9.899507866079058971e+00,-1.828218569380667091e+01,-4.181138402262038767e+01,-2.390834725566834607e+01
-4.285473005846505146e+01,-3.799874629309027796e+01,4.855983765447768441e+00,4.157703441801747601e+01,-2.344696618317160031e+01,-1.779528438473707652e+01,1.536588393496764660e+01,2.319833167740063118e+01,-5.116354469872261834e-01,-3.034638943220588914e+01,-4.902807761665003738e+01,-4.471039871125981335e+01
-5.567850491982630246e+01,-5.497064023617693351e+01,7.078646837230635480e-01,5.698050894359662522e+01,-2.789358102029087050e+01,-2.883245437585947712e+01,1.019731629263223027e+01,1.806019059814550687e+01,-9.392154664269428466e+00,-4.132953873667674571e+01,-5.577794265527118966e+01,-6.023152142458774705e+01
-6.795148238014266440e+01,-6.942868793623699730e+01,-1.477205556019925314e+00,7.068845434424136442e+01,-3.301375288285387910e+01,-3.738498928063332727e+01,6.237820955248099430e+00,1.593047990193763219e+01,-1.526491799741565991e+01,-4.975191294459571623e+01,-6.129720206102845736e+01,-6.762044070649028527e+01
-7.680927938712657976e+01,-7.916809913989796144e+01,-2.358819752696225791e+00,8.015141661797778738e+01,-3.710189572752724274e+01,-4.273380453738518980e+01,4.021019365084289809e+00,1.729655690527525636e+01,-1.711375502294156803e+01,-5.410141985693137912e+01,-6.465738207764691481e+01,-6.701313985931875550e+01
-7.954496898045420039e+01,-8.244430598820487432e+01,-2.899337007674780864e+00,8.316342230599671836e+01,-3.835653982424141617e+01,-4.460274354074847736e+01,3.886304949819271215e+00,2.175950948558383757e+01,-1.468941155205190618e+01,-5.351202802066431019e+01,-6.510805312770499143e+01,-6.108427937036373123e+01
-7.517425776762422629e+01,-7.860407886890796192e+01,-3.429821101207166656e+00,7.892366620412248324e+01,-3.611657531203786675e+01,-4.294482984191274966e+01,6.008793479794989345e+00,2.836645590490012836e+01,-8.473015134775465640e+00,-4.801449216345839233e+01,-6.227834069287649754e+01,-5.380659829976774233e+01
-6.433720940820278145e+01,-6.825329982563596332e+01,-3.916090417356058673e+00,6.808497744112901273e+01,-3.071147163080998865e+01,-3.812183364955974696e+01,1.024849372764568045e+01,3.594276620465213767e+01,3.111433641884662205e-01,-3.850168657333068722e+01,-5.637039727513339216e+01,-4.828006339077192166e+01
-4.873672250641533310e+01,-5.341581151814062167e+01,-4.679089011647699081e+00,5.256408358253255386e+01,-2.283074083138517807e+01,-3.130522004897358102e+01,1.594187048577890486e+01,4.324090631625171000e+01,9.752275253623881923e+00,-2.673701674999693267e+01,-4.843755301858342222e+01,-4.509599301704461993e+01
-3.156543741505080547e+01,-3.767285879232318280e+01,-6.107421377194356182e+00,3.581377590772555664e+01,-1.383673278654808314e+01,-2.440601417681724783e+01,2.199462872209700492e+01,4.915443919946179818e+01,1.780413257557164997e+01,-1.507823101541445787e+01,-4.034387950252003918e+01,-4.275907476849341293e+01
-1.729126244634634446e+01,-2.529715600729092628e+01,-8.005893560866125469e+00,2.227701677239206290e+01,-5.969490366823912098e+00,-1.937882709184151508e+01,2.730813981299806414e+01,5.311736571060401957e+01,2.307095779474574115e+01,-5.646124274397418041e+00,-3.409643342111023401e+01,-3.981092143655383353e+01
-9.581695481693770944e+00,-1.925146466517117005e+01,-9.669769183398473800e+00,1.532482072945710172e+01,-1.327062018501728557e+00,-1.730117501912980771e+01,3.126621581742069012e+01,5.545162142839380692e+01,2.536978094280093288e+01,5.020968764111189975e-01,-3.088856981265564627e+01,-3.639833034731377381e+01
-9.332145719347503032e+00,-1.960465045097502923e+01,-1.027250473154807864e+01,1.544722922756974981e+01,-7.337410118658193037e-01,-1.777167333971416596e+01,3.400527253634424341e+01,5.737068312419596339e+01,2.588493191127964366e+01,3.675610610642108256e+00,-3.046058695352343904e+01,-3.375523896673321644e+01
-1.444754432195682270e+01,-2.360293330051997174e+01,-9.155388978483131268e+00,2.016991992480889095e+01,-3.499956119172948465e+00,-1.907893627913778545e+01,3.631832439565207693e+01,6.053835709275066534e+01,2.666042393779255804e+01,5.389524476659141250e+00,-3.118664208032371832e+01,-3.250743082432146736e+01
-2.139424857522790901e+01,-2.754871838203154510e+01,-6.154469806722999259e+00,2.578096529187657993e+01,-8.034107950176380797e+00,-1.930476659556605057e+01,3.908581543522579693e+01,6.614769487716439755e+01,2.940285230960424201e+01,7.554030148942482370e+00,-3.107476481826014592e+01,-3.189103469903687227e+01
-2.785177880950834961e+01,-2.963475745543903628e+01,-1.782978645849384147e+00,3.012746897243125233e+01,-1.304249705692917871e+01,-1.784514942862708864e+01,4.248303632795882123e+01,7.386448175647650771e+01,3.431236955276962419e+01,1.110259827411694467e+01,-2.916130242113332116e+01,-3.079308684386742812e+01
-3.432580428927194305e+01,-3.133674634839642437e+01,2.989057940957532189e+00,3.418813110139770117e+01,-1.838597838880841806e+01,-1.600274768181137119e+01,4.574680388556027566e+01,8.169874332304250686e+01,3.992444013965923943e+01,1.529733707653216435e+01,-2.603601904425341118e+01,-2.920893655977874559e+01
